"","LAT","LON","SPEED","ship_type","SHIPNAME","DATETIME","SHIP_ID","datefull","distance","LON_fut","LAT_fut","avg_distance","number"
"306",57.68261,11.64932,0,"Fishing","EROS AV HONO","2016-12-14T00:07:06Z",3622626,2016-12-14 00:07:06,7534.841913193,11.61491,57.74771,68.2664740765103,425
"307",55.00977,20.00268,36,"Tug","ERRIE","2016-12-18T04:17:02Z",754816,2016-12-18 04:17:02,11331.7930068349,20.17979,55.01091,94.713978924929,545
"308",55.84693,20.80334,134,"Cargo","ESL AFRICA","2016-12-19T19:39:05Z",254047,2016-12-19 19:39:05,1419.92061106845,20.81754,55.83699,79.9345500407824,414
"309",54.38993,18.6696,86,"Pleasure","EUPHORIA","2016-12-14T10:47:02Z",4704897,2016-12-14 10:47:02,1311.3091377861,18.6807,54.39977,368.49740083033,89
"310",57.62206,11.68268,109,"Tanker","EURONIKE","2016-12-19T20:45:05Z",212572,2016-12-19 20:45:05,1496.85971534782,11.69145,57.63465,38.9147629009039,390
"311",57.70559,11.65843,0,"Pleasure","EXTREMARIUM","2016-12-13T23:43:06Z",321701,2016-12-13 23:43:06,0,11.65843,57.70559,0,7
"312",59.91605,30.02825,94,"Cargo","EYSTNES","2016-12-19T14:55:04Z",182353,2016-12-19 14:55:04,937.990924849153,30.04387,59.91299,14.1358250316186,1133
"313",54.53364,18.59477,66,"Tug","FAIRPLAY-26","2016-12-16T02:21:07Z",365512,2016-12-16 02:21:07,1689.30496714805,18.56898,54.53596,39.7062689995238,4507
"314",54.51325,18.57434,45,"Tug","FAIRPLAY IV","2016-12-16T10:51:07Z",917997,2016-12-16 10:51:07,1801.51616499298,18.55918,54.52682,23.576854156629,4385
"315",54.53508,18.54856,47,"Tug","FAIRPLAY VII","2016-12-16T02:43:07Z",316480,2016-12-16 02:43:07,1135.1239301461,18.53252,54.53096,124.916491337743,447
"316",54.6695,19.82589,111,"Cargo","FALKBRIS","2016-12-16T15:31:02Z",284471,2016-12-16 15:31:02,5947.77381715314,19.89368,54.63331,594.50780595499,289
"317",59.89684,30.21549,53,"Cargo","FAST HERMAN","2016-12-13T14:05:04Z",265353,2016-12-13 14:05:04,1980.7134465319,30.22852,59.91337,5.57629585200066,894
"318",57.68089,11.80393,185,"Tug","FATBOY","2016-12-19T14:09:04Z",324466,2016-12-19 14:09:04,2790.45382510431,11.75736,57.67856,95.3879236836742,862
"319",57.66729,11.78699,127,"Cargo","FAUST","2016-12-15T21:11:05Z",327293,2016-12-15 21:11:05,1550.88127803051,11.76567,57.65933,27.9616913207191,1443
"320",59.91945,30.01142,107,"Cargo","FEDERAL CEDAR","2016-12-19T14:23:04Z",3919413,2016-12-19 14:23:04,1368.20124982027,30.03413,59.91489,16.82125241884,1164
"321",57.60059,11.69063,4,"Cargo","FEDERAL SATSUKI","2016-12-16T13:19:06Z",713818,2016-12-16 13:19:06,42.4604376621991,11.69005,57.60081,6.45530941702973,149
"322",54.68486,20.17102,61,"Cargo","FEHN LIGHT","2016-12-16T17:53:03Z",365478,2016-12-16 17:53:03,3539.88329526172,20.22589,54.68565,491.760875878183,186
"323",59.91251,30.04595,93,"Cargo","FEHN POLLUX","2016-12-20T05:33:04Z",364663,2016-12-20 05:33:04,932.113146633588,30.0614,59.90938,60.4256163526212,270
"324",54.78333,18.4,1,"Fishing","FENIKSS","2016-12-19T15:33:07Z",352391,2016-12-19 15:33:07,1719.38477634032,18.41446,54.79632,126.291360257016,84
"325",57.65739,11.75459,175,"Cargo","FICARIA SEAWAYS","2016-12-15T17:01:06Z",159287,2016-12-15 17:01:06,1933.11870557137,11.72356,57.65243,17.8996743706755,3227
"326",54.35782,18.77942,6,"Pleasure","FILIPPO","2016-12-19T08:33:02Z",316312,2016-12-19 08:33:02,21.9436645752087,18.77933,54.35801,0.247281086252566,741
"327",59.91904,30.01286,118,"Cargo","FINNHAWK","2016-12-16T06:29:04Z",3636,2016-12-16 06:29:04,1551.20250975021,30.03851,59.91375,46.8153418537382,750
"328",54.6725,18.99983,203,"Cargo","FINNKRAFT","2016-12-13T22:31:02Z",3615,2016-12-13 22:31:02,14875.774746786,18.89155,54.79053,319.711405075963,1124
"329",59.91888,30.01486,107,"Cargo","FINNMILL","2016-12-15T09:55:04Z",5622,2016-12-15 09:55:04,774.208288259928,30.002,59.92145,12.0850997205422,1430
"330",54.67507,18.94194,168,"Cargo","FINNPULP","2016-12-19T06:23:02Z",5628,2016-12-19 06:23:02,1549.02059919604,18.93311,54.66213,65.9905539333485,890
"331",59.89004,30.15668,64,"Cargo","FINNTIDE","2016-12-20T03:15:04Z",5558,2016-12-20 03:15:04,805.489650176244,30.17005,59.88737,35.515874650753,435
"332",59.90972,30.06001,105,"Cargo","FINNWAVE","2016-12-15T17:27:05Z",5567,2016-12-15 17:27:05,1342.32629525844,30.03777,59.91424,40.3682157648201,876
"333",59.9109,30.26538,2,"Cargo","FITTER","2016-12-15T22:13:05Z",4331405,2016-12-15 22:13:05,585.487520960483,30.27033,59.90627,0.971712172209809,4817
"334",59.88388,30.22513,0,"Passenger","FITTER W","2016-12-14T10:11:05Z",4354379,2016-12-14 10:11:05,6.23452909665785,30.22508,59.88393,0.00432053298451687,1443
"335",59.90968,30.26281,0,"Pleasure","FITTER WORKSHOP","2016-12-16T02:55:04Z",4316815,2016-12-16 02:55:04,27.6485914433902,30.26317,59.90985,0.101811282933239,2399
"336",57.6057,11.79628,0,"Passenger","FJORDSKAR","2016-12-14T02:29:05Z",321641,2016-12-14 02:29:05,2417.02664890161,11.76727,57.62082,49.5827100460828,5073
"337",54.53645,18.51995,0,"Cargo","FJORDVIK","2016-12-15T15:09:07Z",698727,2016-12-15 15:09:07,22.2652931235228,18.5201,54.53627,0.395303758145812,4720
"338",59.91017,30.22617,0,"Tanker","FLANDRIYA","2016-12-14T02:29:04Z",348139,2016-12-14 02:29:04,1751.40185638683,30.22867,59.8945,5.77293717204292,9412
"339",57.60063,11.79214,40,"Pleasure","FLORO/HAMBURGSUND","2016-12-18T12:03:05Z",324125,2016-12-18 12:03:05,113.06725023842,11.79387,57.60022,11.2963640155489,19
"340",54.6327,19.90475,71,"Cargo","FOREST","2016-12-15T19:05:02Z",253976,2016-12-15 19:05:02,3133.24573496635,19.86498,54.64883,562.175833733617,46
"341",55.71317,21.11337,67,"Cargo","FORSETI","2016-12-17T19:27:06Z",359354,2016-12-17 19:27:06,1885.1619040146,21.09268,55.72543,51.0060596162575,991
"342",55.00997,20.24178,39,"Tug","FORTUNA","2016-12-18T05:11:02Z",4677206,2016-12-18 05:11:02,2467.8452336964,20.27984,55.01358,12.5184516110341,1590
"343",57.601,11.67882,64,"Tanker","FOX LUNA","2016-12-13T19:21:05Z",322954,2016-12-13 19:21:05,5069.117084173,11.60118,57.61931,99.0344422558983,929
"344",57.69793,11.91591,76,"Tanker","FOX SUNRISE","2016-12-16T12:55:08Z",327147,2016-12-16 12:55:08,2056.75682383356,11.88654,57.68825,52.1368462751881,1521
"345",57.60339,11.60567,85,"Tanker","FRAM","2016-12-18T01:33:05Z",322235,2016-12-18 01:33:05,3878.92865162678,11.61326,57.63798,80.0615311458221,2670
"346",54.54143,18.52991,0,"Cargo","FRANCISCA","2016-12-18T16:45:07Z",363336,2016-12-18 16:45:07,13.6063702795955,18.52987,54.54131,1.55931558710792,4720
"347",54.63113,18.87422,65,"Fishing","FRANEK ZUBRZYCKI","2016-12-15T15:19:01Z",316934,2016-12-15 15:19:01,1136.62999517548,18.87042,54.6411,62.8863681413068,999
"348",57.74832,11.61463,124,"Tug","FRANKLIN","2016-12-16T07:05:06Z",182358,2016-12-16 07:05:06,1346.38309771686,11.63724,57.74839,4.67451574627179,2934
"349",55.19833,19.88672,108,"Cargo","FREDERIK","2016-12-17T00:37:03Z",300801,2016-12-17 00:37:03,81340.2006237485,20.80083,55.7121,278.142528315461,1152
"350",57.62766,11.68233,216,"Cargo","FREESIA SEAWAYS","2016-12-16T21:41:08Z",157070,2016-12-16 21:41:08,2825.80138354544,11.70891,57.64865,49.1799687317546,1419
"351",57.67333,11.798,153,"Cargo","FREYA","2016-12-15T16:03:05Z",226006,2016-12-15 16:03:05,2099.36816129391,11.77167,57.66083,53.1243439642831,717
"352",59.86783,30.22215,0,"Tanker","FREYA","2016-12-13T19:43:04Z",347417,2016-12-13 19:43:04,5136.50732213483,30.22832,59.91383,6.72494244143344,8975
"353",54.74643,18.75352,95,"Cargo","FRI OCEAN","2016-12-13T18:51:07Z",370097,2016-12-13 18:51:07,1464.19708492926,18.73457,54.7537,229.248732955742,280
"354",59.90734,30.07189,100,"Cargo","FRI PORSGRUNN","2016-12-14T15:05:05Z",204772,2016-12-14 15:05:05,1240.68903156643,30.09235,59.90305,6.93840540251554,8295
"355",55.73333,20.90433,99,"Cargo","FRI STREAM","2016-12-16T22:57:06Z",376153,2016-12-16 22:57:06,3005.25856536657,20.8565,55.73383,105.99768347216,511
"356",55.7151,21.10993,87,"Cargo","FRIGGA","2016-12-18T21:47:06Z",362551,2016-12-18 21:47:06,1714.79344918539,21.09032,55.72581,35.845157260719,1809
"357",57.72092,11.98229,45,"Unspecified","FROG CYGNUS","2016-12-14T01:15:05Z",323787,2016-12-14 01:15:05,9582.84260632028,11.83942,57.68151,129.750892554999,2322
"358",57.71275,11.95854,15,"Tug","FROG RANA","2016-12-14T02:05:05Z",299445,2016-12-14 02:05:05,9312.16106167576,11.83507,57.66158,131.10840121398,670
"359",57.7191,11.97848,38,"Tug","FROG TAURUS","2016-12-19T08:51:08Z",2312999,2016-12-19 08:51:08,337.544159258493,11.98094,57.72183,0.828780263530322,9280
"360",57.98974,11.69609,1,"Passenger","FROJA","2016-12-16T08:35:05Z",321601,2016-12-16 08:35:05,33.2693923427462,11.69569,57.98953,0.983719874170089,4728
"361",54.34574,18.80183,75,"Unspecified","FULDA","2016-12-20T09:11:02Z",3352580,2016-12-20 09:11:02,3915.15096845194,18.84987,54.32455,109.944702361614,864
"362",57.65628,11.74772,118,"Tanker","FURE FLADEN","2016-12-14T01:15:05Z",2968,2016-12-14 01:15:05,1803.38518817183,11.71893,57.65138,170.471898559371,117
"363",57.68709,11.87123,57,"Tanker","FURE NORD","2016-12-20T10:11:05Z",182351,2016-12-20 10:11:05,4867.67736194151,11.79428,57.67256,24.8147087356538,1377
"364",57.66339,11.94319,0,"Pleasure","FURUNO SVERIGE AB","2016-12-16T09:59:08Z",319865,2016-12-16 09:59:08,13.2414691293238,11.94331,57.66349,0.547219105707168,4870
"365",55.72813,21.07358,76,"Cargo","GALAN","2016-12-14T17:47:18Z",402693,2016-12-14 17:47:18,976.429366618498,21.05804,55.72822,30.508022726872,720
"366",57.60079,11.79128,35,"Fishing","GANTHI","2016-12-19T05:27:05Z",327445,2016-12-19 05:27:05,11124.2023649915,11.60523,57.60175,215.435549756332,355
"367",57.94217,11.689,101,"Tanker","GAS GALAXY","2016-12-19T17:03:07Z",375160,2016-12-19 17:03:07,1297.14770844155,11.6755,57.933,576.649653093681,47
"368",59.92205,30.00011,94,"Tanker","GAZPROMNEFT EAST","2016-12-13T19:03:04Z",347280,2016-12-13 19:03:04,12543.4395966616,30.21617,59.89205,31.1753569478213,3808
"369",59.91184,30.05031,109,"Tanker","GAZPROMNEFT NORD","2016-12-17T21:43:03Z",348798,2016-12-17 21:43:03,1344.84950120723,30.02798,59.91631,10.0710016969166,4882
"370",59.90962,30.05975,94,"Tanker","GAZPROMNEFT NORDWEST","2016-12-13T18:49:05Z",348540,2016-12-13 18:49:05,1325.20114412452,30.0378,59.91409,25.4513710972257,1597
"371",59.90368,30.0904,94,"Tanker","GAZPROMNEFT WEST","2016-12-17T03:49:04Z",347195,2016-12-17 03:49:04,1145.55907681764,30.10918,59.89959,54.6074640866855,1126
"372",54.79884,18.76773,29,"Fishing","GDA-18","2016-12-15T08:49:07Z",315960,2016-12-15 08:49:07,4537.8308023443,18.83827,54.79977,119.372115454897,3143
"373",54.67441,18.99993,28,"Fishing","GDA-20","2016-12-15T07:29:02Z",315959,2016-12-15 07:29:02,29034.3376155182,18.99597,54.41359,134.369892269551,2315
"374",55.71255,20.84023,40,"Cargo","GENCO RELIANCE","2016-12-19T13:01:08Z",685288,2016-12-19 13:01:08,393.152732253456,20.84608,55.7138,20.7204437422079,612
"375",54.57504,18.88104,123,"Cargo","GENCO THUNDER","2016-12-15T20:09:01Z",712201,2016-12-15 20:09:01,1678.36946710499,18.89527,54.58765,35.934855375845,1518
"376",59.90687,30.07317,102,"Cargo","GEOR.POBEDONOSETS","2016-12-19T04:37:05Z",348607,2016-12-19 04:37:05,971.920370531114,30.08928,59.90361,9.52290661969026,1745
"377",57.9156,11.60165,59,"Fishing","GG 38 TOVEN","2016-12-17T08:11:05Z",3804786,2016-12-17 08:11:05,1232.21986987715,11.60112,57.90454,188.906839869343,70
"378",57.67155,11.62779,75,"Fishing","GG 391 ELISABETH","2016-12-15T06:29:05Z",4387258,2016-12-15 06:29:05,890.616062697668,11.61814,57.66545,416.418138534242,11
"379",57.70755,11.65801,34,"Fishing","GG 65 CORIOLA","2016-12-15T06:43:05Z",325147,2016-12-15 06:43:05,0,11.65801,57.70755,0,617
"380",57.62911,11.82257,69,"Fishing","GG 668 SILVER","2016-12-16T15:43:07Z",323609,2016-12-16 15:43:07,2124.1550491706,11.82975,57.64779,12.9516790889185,3863
"381",57.62533,11.82135,96,"Fishing","GG 690 VINGASAND","2016-12-19T10:35:08Z",325546,2016-12-19 10:35:08,750.170943703383,11.82187,57.63206,9.22087211556029,1960
"382",57.69856,11.64054,0,"Fishing","GG102 MAUDAN","2016-12-14T02:29:05Z",324714,2016-12-14 02:29:05,2849.74333339657,11.60402,57.71507,5.95495082076621,4164
"383",57.63395,11.82328,152,"Fishing","GG1206 DANO","2016-12-17T22:17:07Z",324534,2016-12-17 22:17:07,1297.18884085103,11.83613,57.64334,3.93021234189649,4781
"384",57.77287,11.61638,0,"Fishing","GG292 MARTINA","2016-12-15T23:47:06Z",324760,2016-12-15 23:47:06,9.53174052101594,11.61625,57.77292,0.620623788897801,4728
"385",57.7686,11.60609,52,"Fishing","GG32 TRISTAN","2016-12-19T02:57:06Z",3352463,2016-12-19 02:57:06,2303.15023305972,11.60948,57.748,161.127996655031,218
"386",57.73304,11.67202,0,"Fishing","GG43 ANNA","2016-12-13T23:51:06Z",4653928,2016-12-13 23:51:06,98.6595936251943,11.67183,57.73392,0.60227347609417,401
"387",57.69855,11.6407,0,"Fishing","GG451 MIA","2016-12-15T09:13:05Z",324190,2016-12-15 09:13:05,0,11.6407,57.69855,0,360
"388",57.62975,11.78354,84,"Fishing","GG75 MANILL","2016-12-15T13:55:05Z",3814579,2016-12-15 13:55:05,1003.85594503257,11.76748,57.6271,15.2840158073705,1068
"389",57.93022,11.60012,70,"Fishing","GG976 SVANFORS","2016-12-19T17:49:05Z",4032661,2016-12-19 17:49:05,116.512754492999,11.60151,57.92948,0.34920405594518,2456
"390",59.91009,30.22641,0,"Tug","GIBRALTAR","2016-12-18T01:27:04Z",350211,2016-12-18 01:27:04,17.8608106924428,30.22643,59.90993,0.66726088088483,9480
"391",57.6765,11.74267,100,"Tanker","GIJON KNUTSEN","2016-12-19T07:47:05Z",188790,2016-12-19 07:47:05,1414.38227100462,11.71917,57.67817,38.1581961540053,865
"392",57.71497,11.95756,0,"Fishing","GINNETON","2016-12-15T21:57:08Z",320479,2016-12-15 21:57:08,18.1749103907538,11.95762,57.71513,2.54512715377497,5333
"393",57.70028,11.78831,0,"Pleasure","GISELE","2016-12-17T12:27:06Z",324029,2016-12-17 12:27:06,45.163469506261,11.788,57.70065,0.58702182311718,1577
"394",57.63538,11.8303,84,"Tug","GKSS-ONLINE","2016-12-16T08:09:09Z",325770,2016-12-16 08:09:09,3784.57238918373,11.84953,57.66776,4.90577013312088,3017
"395",54.68574,20.24949,50,"Tug","GLADIATOR","2016-12-17T10:41:03Z",3586959,2016-12-17 10:41:03,4379.0642647903,20.31729,54.68363,539.507953428417,168
"396",54.96205,20.36459,0,"Tug","GLADIUS","2016-12-20T03:05:02Z",348411,2016-12-20 03:05:02,8216.36174984882,20.23661,54.96709,36.9769848718546,1252
"397",54.6391,19.9586,15,"Tug","GLANFORD","2016-12-14T21:11:03Z",348371,2016-12-14 21:11:03,3459.72565693691,19.90582,54.63375,89.99263984107,3763
"398",57.74045,11.60468,69,"Fishing","GLITTFORS","2016-12-19T04:25:06Z",327052,2016-12-19 04:25:06,16025.5486092447,11.66888,57.60073,50.2191740424671,1493
"399",54.52425,18.5592,0,"Passenger","GLOMAR WAVE","2016-12-14T02:29:07Z",1037103,2016-12-14 02:29:07,9752.31678104547,18.7081,54.51115,4.85936267187643,4933
"400",59.87645,30.22294,0,"Tanker","GOGLAND","2016-12-14T02:29:04Z",350976,2016-12-14 02:29:04,1908.0631447936,30.2358,59.89231,5.27395787705812,9462
"401",57.70813,11.70251,0,"Passenger","GOTA","2016-12-20T09:11:05Z",321092,2016-12-20 09:11:05,2328.6696923173,11.66765,57.6987,213.907267420713,4066
"402",57.64394,11.85177,55,"Passenger","GOTA II","2016-12-20T09:11:08Z",1155907,2016-12-20 09:11:08,3607.6537373546,11.79274,57.65084,200.92576767113,711
"403",57.63423,11.79288,257,"Tug","GOTE II","2016-12-14T19:55:05Z",324288,2016-12-14 19:55:05,6204.77353474794,11.85214,57.68,84.8302584059296,721
"404",57.7006,11.91888,0,"Tug","GOTHEBORG","2016-12-13T21:17:08Z",327132,2016-12-13 21:17:08,7.73348393175416,11.91897,57.70055,0.271030551213276,9376
"405",57.71786,11.66545,88,"Fishing","GOTTSKAR","2016-12-19T21:41:05Z",326955,2016-12-19 21:41:05,1079.10353442276,11.6679,57.70826,16.1635678098106,2724
"406",55.71623,21.1096,67,"Cargo","GRAND","2016-12-17T17:41:06Z",402734,2016-12-17 17:41:06,1243.87138038755,21.09582,55.72425,37.9510913758669,1158
"407",57.9532,11.70476,131,"Cargo","GRANDE EUROPA","2016-12-19T04:25:06Z",278706,2016-12-19 04:25:06,1822.90430504335,11.68789,57.93951,673.726802892287,39
"408",57.93787,11.68484,137,"Cargo","GRANDE MEDITERRANEO","2016-12-14T15:41:05Z",281227,2016-12-14 15:41:05,2218.37454344308,11.6568,57.92467,713.634529265981,36
"409",54.35615,18.67468,0,"Tug","GRANIT","2016-12-19T14:19:02Z",466414,2016-12-19 14:19:02,25.3369070343016,18.67478,54.35593,3.21434220598504,3064
"410",57.71067,11.95075,0,"Pleasure","GREAT ESCAPE","2016-12-15T21:03:08Z",326054,2016-12-15 21:03:08,4.61166395413565,11.95077,57.71063,0.0967467720735376,2799
"411",55.72941,20.89913,94,"Cargo","GREEN ATLANTIC","2016-12-14T19:55:06Z",388399,2016-12-14 19:55:06,2523.87673684523,20.93926,55.72839,47.3291603484596,1198
"412",54.67597,18.97043,146,"Cargo","GREEN MALOY","2016-12-13T23:39:01Z",373510,2016-12-13 23:39:01,3176.25812354547,18.98531,54.70317,77.0407489449489,720
"413",55.89721,20.80805,100,"Tanker","GREEN PLANET","2016-12-13T20:49:06Z",756194,2016-12-13 20:49:06,32824.9505273927,20.83738,55.60285,78.6857652770898,1436
"414",57.62233,11.67633,93,"Tanker","GRENA KNUTSEN","2016-12-18T19:23:05Z",375114,2016-12-18 19:23:05,988.000794096056,11.6675,57.61483,34.3663036696901,854
"415",59.88846,30.21343,71,"Tug","GRIFON 3","2016-12-19T12:55:03Z",346161,2016-12-19 12:55:03,1689.60631740747,30.18697,59.88117,19.4828404350741,9238
"416",59.91667,30.02541,87,"Tug","GRIFON 5","2016-12-18T09:47:04Z",345825,2016-12-18 09:47:04,1194.68042564051,30.00557,59.92064,50.3249217733481,5273
"417",59.92081,30.00482,88,"Tug","GRIFON7","2016-12-13T11:45:04Z",347042,2016-12-13 11:45:04,13182.5213637136,30.2174,59.86989,29.2678129261476,7252
"418",59.88857,30.21397,72,"Tug","GRIPHON 8","2016-12-20T01:25:04Z",1611958,2016-12-20 01:25:04,1385.22171594744,30.23108,59.87959,45.440981554183,4740
"419",55.67815,21.14064,68,"Tanker","GRUMANT","2016-12-15T22:59:06Z",352344,2016-12-15 22:59:06,1566.80817528242,21.13123,55.69118,34.5136830503608,1401
"420",57.60435,11.60661,130,"Cargo","GUTE","2016-12-13T20:49:05Z",320215,2016-12-13 20:49:05,21106.0851478629,11.91565,57.69635,72.1649232856046,3771
"421",54.71785,18.99738,121,"Tanker","HAFNIA SOYA","2016-12-15T11:09:02Z",3711400,2016-12-15 11:09:02,22176.6006860189,18.9962,54.51863,27.9953714758794,2852
"422",55.72616,21.09407,1,"Tanker","HAFNIA SUNDA","2016-12-13T15:31:15Z",3616939,2016-12-13 15:31:15,12.1728214778305,21.09396,55.72625,1.14844089759463,443
"423",57.93035,11.60016,83,"Passenger","HAKEFJORD","2016-12-20T07:13:04Z",3795001,2016-12-20 07:13:04,143.492628092727,11.60198,57.9295,39.47026363893,286
"424",54.79863,18.53098,85,"Tanker","HALICZ","2016-12-14T20:07:07Z",315687,2016-12-14 20:07:07,4320.83907268734,18.46382,54.79967,85.2805926520512,952
"425",57.69351,11.91335,0,"Passenger","HAMNEN","2016-12-14T02:29:07Z",320546,2016-12-14 02:29:07,3332.86980986954,11.86022,57.68424,20.6858767544936,9389
"426",57.6785,11.80817,165,"Cargo","HANNA","2016-12-13T14:45:05Z",145692,2016-12-13 14:45:05,2339.67357787209,11.7795,57.66417,68.475082983641,482
"427",57.60177,11.64016,102,"Tanker","HANNE THERESA","2016-12-15T05:01:05Z",158394,2016-12-15 05:01:05,636.418166944176,11.65048,57.60037,625.165339972421,4
"428",57.89077,11.68546,0,"Pleasure","HARMONIE II","2016-12-17T08:13:05Z",322884,2016-12-17 08:13:05,0,11.68546,57.89077,0,714
"429",55.72101,21.10265,77,"Cargo","HAUKUR","2016-12-13T23:39:06Z",182391,2016-12-13 23:39:06,1074.01696077918,21.08812,55.72609,70.3396004273377,408
"430",57.65982,11.68945,148,"Passenger","HAVSORNEN","2016-12-15T11:25:05Z",3351571,2016-12-15 11:25:05,1636.46326794311,11.68206,57.67397,4.88530065216317,3525
"431",54.72828,18.9864,105,"Cargo","HEINA","2016-12-16T00:23:02Z",691174,2016-12-16 00:23:02,4111.60007093466,18.99523,54.6917,20.4857961578736,3239
"432",59.90049,30.1049,85,"Cargo","HEINRICH SCHEPERS","2016-12-15T17:47:04Z",123303,2016-12-15 17:47:04,1175.75579021317,30.08541,59.90443,22.0591129505963,1653
"433",54.79677,18.76717,75,"Fishing","HEL-102","2016-12-14T23:57:08Z",316061,2016-12-14 23:57:08,4163.79564495987,18.70248,54.79534,292.680315499674,701
"434",54.79896,18.58353,95,"Fishing","HEL-103","2016-12-15T20:07:07Z",316056,2016-12-15 20:07:07,17258.8267381159,18.77327,54.68947,35.9506852011831,1894
"435",54.79856,18.73015,97,"Fishing","HEL-111","2016-12-18T06:13:08Z",315804,2016-12-18 06:13:08,8070.8586795839,18.85563,54.79767,74.5470993029307,2007
"436",54.52187,18.55046,0,"Fishing","HEL-125","2016-12-16T02:29:07Z",1198107,2016-12-16 02:29:07,267.172127648487,18.54748,54.52021,3.01011454819144,3837
"437",54.43809,18.99997,35,"Fishing","HEL-150","2016-12-19T10:55:02Z",315901,2016-12-19 10:55:02,11501.7335277758,18.98796,54.54118,99.9227655112627,1543
"438",54.79922,18.70689,31,"Fishing","HEL-152","2016-12-18T10:03:07Z",316004,2016-12-18 10:03:07,6633.28510646925,18.81003,54.79939,98.1793854272161,2541
"439",54.79971,18.80706,35,"Fishing","HEL-30","2016-12-15T07:33:02Z",316405,2016-12-15 07:33:02,24298.6506292746,18.42929,54.79663,94.6377955449164,617
"440",54.74201,18.99223,13,"Fishing","HEL-4","2016-12-16T14:31:01Z",316334,2016-12-16 14:31:01,12878.5973062431,18.99098,54.62632,29.7729613819503,1046
"441",54.74726,18.98651,80,"Fishing","HEL-6","2016-12-17T06:07:02Z",4100642,2016-12-17 06:07:02,1110.83566437195,18.97788,54.73862,4.24216109948557,723
"442",54.79729,18.80079,77,"Fishing","HEL 112","2016-12-15T00:05:01Z",315805,2016-12-15 00:05:01,9607.44479677025,18.65145,54.79933,328.086028979513,676
"443",54.79855,18.87031,85,"Fishing","HEL 23","2016-12-15T12:49:02Z",315903,2016-12-15 12:49:02,5186.81798908322,18.95095,54.79923,56.8296692565776,1630
"444",54.63875,18.99859,31,"Fishing","HEL 95","2016-12-15T10:41:02Z",1105688,2016-12-15 10:41:02,5235.35871682613,18.9911,54.59192,99.9080786112393,2026
"445",57.97732,11.74162,108,"Tanker","HELENA KOSAN","2016-12-13T15:59:05Z",191974,2016-12-13 15:59:05,1125.69738480063,11.72932,57.96961,603.470041217678,21
"446",55.72045,21.10403,55,"Cargo","HELGA","2016-12-14T16:57:06Z",359267,2016-12-14 16:57:06,1213.82165010299,21.08808,55.7266,32.5348342789255,696
"447",57.98425,11.75003,125,"Cargo","HELGE","2016-12-20T06:13:05Z",37523,2016-12-20 06:13:05,1683.57110713805,11.76468,57.99721,793.464476638478,17
"448",54.68167,20.16127,79,"Cargo","HELT","2016-12-17T03:23:02Z",3575,2016-12-17 03:23:02,4180.89908039787,20.22571,54.68575,85.1245443156225,1015
"449",57.92032,11.60437,101,"Cargo","HENDRIKA MARGARETHA","2016-12-13T20:05:05Z",226912,2016-12-13 20:05:05,553572.016141604,18.5848,54.79905,4095.65118860502,155
"450",59.90027,30.10585,101,"Cargo","HENNEKE RAMBOW","2016-12-18T08:41:05Z",151630,2016-12-18 08:41:05,1404.08687155084,30.08266,59.90508,26.762758323932,1220
"451",54.4061,18.75652,93,"Tug","HERKULES","2016-12-14T18:17:07Z",4387771,2016-12-14 18:17:07,1782.4578382707,18.73049,54.40102,134.406684248489,1205
"452",54.46995,18.74134,119,"Tug","HEWELIUSZ","2016-12-16T08:43:07Z",317046,2016-12-16 08:43:07,1754.55702093818,18.7627,54.47963,86.6511928695238,2721
"453",57.70553,11.65819,0,"Pleasure","HIFLYER","2016-12-14T16:59:05Z",325042,2016-12-14 16:59:05,13.4177766081111,11.65817,57.70541,1.61436365516541,4556
"454",57.66784,11.78583,133,"Cargo","HOEGH TRIDENT","2016-12-14T17:11:04Z",308314,2016-12-14 17:11:04,1603.0052630032,11.76417,57.65933,44.1701203055272,436
"455",59.90839,30.06607,117,"Cargo","HOOD ISLAND","2016-12-19T14:23:04Z",368866,2016-12-19 14:23:04,1408.05557064469,30.08942,59.90368,20.5139529493572,1173
"456",59.9176,30.02119,121,"Cargo","HOOGE","2016-12-15T15:03:04Z",205553,2016-12-15 15:03:04,1631.09663665765,30.04817,59.91205,13.5471226890306,2568
"457",54.52839,18.52999,0,"Tug","HORYZONT II","2016-12-15T08:07:08Z",316954,2016-12-15 08:07:08,42.8123343602749,18.53052,54.52862,2.35871756560129,4718
"458",57.94002,11.68876,136,"Tug","HUGIN EXPLORER","2016-12-14T17:45:05Z",122557,2016-12-14 17:45:05,1952.91373250336,11.70733,57.95451,825.293053142431,32
"459",59.91454,30.03516,90,"Cargo","HVITANES","2016-12-13T18:49:05Z",181730,2016-12-13 18:49:05,859.954798511445,30.02093,59.91746,41.0259501674814,445
"460",54.47264,18.63902,68,"Tug","HYDROGRAF 10","2016-12-20T07:53:07Z",316141,2016-12-20 07:53:07,852.243196111719,18.64893,54.46761,172.153453226532,1013
"461",54.51751,18.55404,0,"Pleasure","HYDROMET","2016-12-15T12:05:08Z",4041669,2016-12-15 12:05:08,1.28781870451042,18.55403,54.5175,0.00312968657124705,1181
"462",59.86879,30.22008,0,"Cargo","ICE RIVER","2016-12-13T20:59:05Z",713900,2016-12-13 20:59:05,54.8713223989415,30.21973,59.86925,2.36048087716479,899
